transaction_id,date,client_id,product_id,quantity,unit_price,total_price,discount,final_price,campaign_id
3629,2019-01-20,393,5,1,232.99,232.99,0.0,232.99,
3630,2019-01-20,139,5,1,270.43,270.43,0.0,270.43,
3631,2019-01-21,155,1,1,200.74,200.74,0.0,200.74,
3632,2019-01-21,238,1,1,202.81,202.81,0.0,202.81,
3633,2019-01-21,437,7,2,306.52,613.04,0.0,613.04,
3634,2019-01-21,268,9,2,129.74,259.48,0.0,259.48,
3635,2019-01-22,583,9,2,130.11,260.22,0.0,260.22,
3636,2019-01-22,35,6,2,343.16,686.32,34.32,652.0,
3637,2019-01-23,88,8,1,185.72,185.72,0.0,185.72,
3638,2019-01-23,3,8,2,184.16,368.32,0.0,368.32,
3639,2019-01-23,539,7,2,304.31,608.62,0.0,608.62,
3640,2019-01-23,157,5,1,267.48,267.48,13.37,254.11,
3641,2019-01-24,315,8,1,171.27,171.27,0.0,171.27,
3642,2019-01-24,326,4,2,163.93,327.86,0.0,327.86,
3643,2019-01-25,494,10,2,28.89,57.78,0.0,57.78,
3644,2019-01-26,14,1,1,199.85,199.85,0.0,199.85,
3645,2019-01-26,174,2,2,449.67,899.34,0.0,899.34,
3646,2019-01-27,64,4,2,147.57,295.14,0.0,295.14,
3647,2019-01-27,184,1,1,185.86,185.86,0.0,185.86,
3648,2019-01-27,598,10,1,31.33,31.33,0.0,31.33,
3649,2019-01-28,529,8,2,168.96,337.92,0.0,337.92,
3650,2019-01-28,195,5,1,261.59,261.59,0.0,261.59,
3651,2019-01-28,318,5,2,267.33,534.66,0.0,534.66,
3652,2019-01-28,1,5,2,249.67,499.34,49.93,449.41,
3653,2019-01-29,132,4,2,144.46,288.92,14.45,274.47,
3654,2019-01-29,482,7,2,289.28,578.56,0.0,578.56,
3655,2019-01-29,74,8,2,184.68,369.36,0.0,369.36,
3656,2019-01-30,571,6,2,321.29,642.58,0.0,642.58,
3657,2019-01-30,171,9,1,122.23,122.23,12.22,110.01,
3658,2019-01-30,393,4,2,164.15,328.3,16.42,311.88,
3659,2019-01-31,572,6,2,350.62,701.24,0.0,701.24,
3660,2019-02-01,558,2,1,470.6,470.6,0.0,470.6,
3661,2019-02-01,329,8,1,171.38,171.38,0.0,171.38,
3662,2019-02-01,402,6,1,332.42,332.42,0.0,332.42,
3663,2019-02-02,408,1,2,205.86,411.72,0.0,411.72,
3664,2019-02-02,3,1,1,191.4,191.4,0.0,191.4,
3665,2019-02-03,13,5,2,240.95,481.9,0.0,481.9,
3666,2019-02-03,553,5,2,274.24,548.48,0.0,548.48,
3667,2019-02-04,255,10,1,32.54,32.54,0.0,32.54,
3668,2019-02-04,154,3,1,641.4,641.4,0.0,641.4,
3669,2019-02-04,215,10,1,29.3,29.3,0.0,29.3,
3670,2019-02-04,41,4,1,150.41,150.41,0.0,150.41,
3671,2019-02-04,558,9,1,117.58,117.58,0.0,117.58,
3672,2019-02-05,22,8,1,181.23,181.23,18.12,163.11,
3673,2019-02-05,330,3,1,715.13,715.13,0.0,715.13,
3674,2019-02-05,392,5,1,259.6,259.6,0.0,259.6,
3675,2019-02-06,212,4,1,156.67,156.67,0.0,156.67,
3676,2019-02-08,428,3,1,658.01,658.01,0.0,658.01,
3677,2019-02-08,480,5,1,238.18,238.18,11.91,226.27,
3678,2019-02-10,443,8,2,163.53,327.06,0.0,327.06,
3679,2019-02-11,572,8,1,197.73,197.73,9.89,187.84,
3680,2019-02-11,43,2,2,458.95,917.9,0.0,917.9,
3681,2019-02-11,554,5,2,268.28,536.56,26.83,509.73,
3682,2019-02-11,149,7,2,292.71,585.42,58.54,526.88,
3683,2019-02-11,567,6,1,354.26,354.26,0.0,354.26,
3684,2019-02-11,409,4,2,140.59,281.18,28.12,253.06,
3685,2019-02-12,34,5,2,274.71,549.42,0.0,549.42,
3686,2019-02-12,163,3,2,632.53,1265.06,0.0,1265.06,
3687,2019-02-13,482,1,2,199.04,398.08,0.0,398.08,
3688,2019-02-13,373,5,2,239.81,479.62,0.0,479.62,
3689,2019-02-13,59,9,1,124.29,124.29,0.0,124.29,
3690,2019-02-14,141,4,1,137.4,137.4,0.0,137.4,
3691,2019-02-14,297,7,2,314.75,629.5,0.0,629.5,
3692,2019-02-14,587,6,2,366.04,732.08,0.0,732.08,
3693,2019-02-15,432,8,1,190.94,190.94,0.0,190.94,
3694,2019-02-15,136,7,1,280.79,280.79,0.0,280.79,
3695,2019-02-15,591,7,1,325.37,325.37,0.0,325.37,
3696,2019-02-16,14,3,1,734.87,734.87,73.49,661.38,
3697,2019-02-16,17,3,2,682.36,1364.72,0.0,1364.72,
3698,2019-02-16,460,1,2,188.64,377.28,0.0,377.28,
3699,2019-02-17,411,1,1,193.23,193.23,0.0,193.23,
3700,2019-02-17,403,4,2,136.25,272.5,0.0,272.5,
3701,2019-02-18,445,1,1,194.84,194.84,9.74,185.1,
3702,2019-02-18,440,5,1,266.87,266.87,0.0,266.87,
3703,2019-02-18,124,1,1,214.38,214.38,0.0,214.38,
3704,2019-02-18,122,3,2,638.22,1276.44,0.0,1276.44,
3705,2019-02-18,30,3,2,681.08,1362.16,136.22,1225.94,
3706,2019-02-19,348,3,1,726.4,726.4,0.0,726.4,
3707,2019-02-19,472,6,2,354.79,709.58,0.0,709.58,
3708,2019-02-19,376,4,2,160.72,321.44,0.0,321.44,
3709,2019-02-21,192,7,2,272.5,545.0,0.0,545.0,
3710,2019-02-21,547,7,1,272.58,272.58,0.0,272.58,
3711,2019-02-22,475,6,2,379.21,758.42,0.0,758.42,
3712,2019-02-22,303,6,2,333.05,666.1,0.0,666.1,
3713,2019-02-22,141,1,2,192.76,385.52,0.0,385.52,
3714,2019-02-22,289,5,1,271.29,271.29,0.0,271.29,
3715,2019-02-24,93,2,2,455.17,910.34,0.0,910.34,
3716,2019-02-24,124,9,1,122.29,122.29,0.0,122.29,
3717,2019-02-24,359,9,2,113.07,226.14,0.0,226.14,
3718,2019-02-25,290,6,2,342.87,685.74,0.0,685.74,
3719,2019-02-25,172,10,1,31.77,31.77,0.0,31.77,
3720,2019-02-26,127,8,2,184.2,368.4,36.84,331.56,
3721,2019-02-26,390,1,2,189.39,378.78,0.0,378.78,
3722,2019-02-26,106,7,2,320.42,640.84,0.0,640.84,
3723,2019-02-27,434,1,1,197.91,197.91,0.0,197.91,
3724,2019-02-27,158,7,1,324.11,324.11,0.0,324.11,
3725,2019-02-27,135,4,2,145.6,291.2,0.0,291.2,
3726,2019-02-28,375,9,1,116.76,116.76,5.84,110.92,
3727,2019-02-28,5,2,2,444.71,889.42,0.0,889.42,
3728,2019-02-28,93,7,1,299.82,299.82,29.98,269.84,
3729,2019-02-28,56,6,1,351.86,351.86,0.0,351.86,
3730,2019-03-01,383,3,1,655.09,655.09,0.0,655.09,
3731,2019-03-01,215,4,1,152.72,152.72,0.0,152.72,
3732,2019-03-03,581,5,1,227.83,227.83,0.0,227.83,
3733,2019-03-04,271,6,2,329.97,659.94,0.0,659.94,
3734,2019-03-05,328,8,1,183.01,183.01,0.0,183.01,
3735,2019-03-07,472,2,1,456.54,456.54,0.0,456.54,
3736,2019-03-07,538,10,2,30.19,60.38,0.0,60.38,
3737,2019-03-08,308,7,2,304.84,609.68,0.0,609.68,
3738,2019-03-08,398,2,2,454.84,909.68,90.97,818.71,
3739,2019-03-09,507,5,1,256.36,256.36,0.0,256.36,
3740,2019-03-09,406,9,1,130.92,130.92,0.0,130.92,
3741,2019-03-09,480,1,1,210.88,210.88,0.0,210.88,
3742,2019-03-09,490,8,1,190.85,190.85,19.09,171.76,
3743,2019-03-10,251,1,1,212.23,212.23,10.61,201.62,
3744,2019-03-10,168,1,1,204.14,204.14,0.0,204.14,
3745,2019-03-10,248,4,1,140.69,140.69,0.0,140.69,
3746,2019-03-10,491,4,2,158.58,317.16,31.72,285.44,
3747,2019-03-10,297,5,2,227.0,454.0,0.0,454.0,
3748,2019-03-11,137,6,2,331.81,663.62,66.36,597.26,
3749,2019-03-11,472,7,2,307.04,614.08,0.0,614.08,
3750,2019-03-12,192,5,1,233.27,233.27,0.0,233.27,
3751,2019-03-12,243,10,1,32.6,32.6,3.26,29.34,
3752,2019-03-12,145,1,2,185.47,370.94,0.0,370.94,
3753,2019-03-13,23,10,2,27.56,55.12,0.0,55.12,
3754,2019-03-13,1,2,1,443.1,443.1,22.16,420.94,
3755,2019-03-13,529,5,2,239.67,479.34,0.0,479.34,
3756,2019-03-13,305,8,2,185.75,371.5,0.0,371.5,
3757,2019-03-13,538,3,2,754.52,1509.04,150.9,1358.14,
3758,2019-03-14,340,6,1,375.34,375.34,0.0,375.34,
3759,2019-03-14,276,6,1,323.88,323.88,0.0,323.88,
3760,2019-03-14,454,6,2,345.55,691.1,0.0,691.1,
3761,2019-03-15,72,4,2,151.53,303.06,0.0,303.06,
3762,2019-03-16,31,1,2,208.66,417.32,0.0,417.32,
3763,2019-03-16,292,4,2,141.4,282.8,28.28,254.52,
3764,2019-03-16,155,3,1,698.99,698.99,0.0,698.99,
3765,2019-03-17,224,4,1,163.18,163.18,0.0,163.18,
3766,2019-03-17,519,1,1,218.2,218.2,0.0,218.2,
3767,2019-03-17,306,8,1,163.02,163.02,0.0,163.02,
3768,2019-03-17,4,4,2,151.76,303.52,30.35,273.17,
3769,2019-03-18,36,6,1,358.01,358.01,35.8,322.21,
3770,2019-03-18,139,5,2,229.24,458.48,0.0,458.48,
3771,2019-03-18,485,5,1,261.4,261.4,26.14,235.26,
3772,2019-03-19,277,1,1,207.02,207.02,0.0,207.02,
3773,2019-03-19,485,6,2,350.44,700.88,0.0,700.88,
3774,2019-03-20,431,3,1,681.98,681.98,0.0,681.98,
3775,2019-03-20,441,3,1,631.93,631.93,63.19,568.74,
3776,2019-03-20,196,9,1,123.9,123.9,0.0,123.9,
3777,2019-03-20,414,5,2,272.29,544.58,0.0,544.58,
3778,2019-03-21,290,10,1,29.69,29.69,0.0,29.69,
3779,2019-03-21,498,10,2,28.25,56.5,0.0,56.5,
3780,2019-03-21,223,10,2,31.19,62.38,0.0,62.38,
3781,2019-03-22,497,10,2,32.03,64.06,0.0,64.06,
3782,2019-03-23,80,5,1,254.94,254.94,0.0,254.94,
3783,2019-03-23,438,1,1,203.57,203.57,0.0,203.57,
3784,2019-03-24,323,6,1,315.99,315.99,0.0,315.99,
3785,2019-03-25,213,3,1,745.3,745.3,0.0,745.3,
3786,2019-03-25,447,5,2,235.82,471.64,23.58,448.06,
3787,2019-03-26,264,7,2,276.09,552.18,27.61,524.57,
3788,2019-03-26,107,6,2,358.11,716.22,0.0,716.22,
3789,2019-03-26,348,4,2,142.54,285.08,14.25,270.83,
3790,2019-03-27,187,8,1,177.73,177.73,0.0,177.73,
3791,2019-03-29,168,3,1,757.35,757.35,0.0,757.35,
3792,2019-03-29,544,5,2,271.95,543.9,0.0,543.9,
3793,2019-03-29,166,6,2,342.84,685.68,0.0,685.68,
3794,2019-03-30,517,8,2,164.31,328.62,0.0,328.62,
3795,2019-03-30,514,9,2,111.39,222.78,0.0,222.78,
3796,2019-03-30,210,8,2,180.93,361.86,0.0,361.86,
3797,2019-03-31,495,1,1,193.19,193.19,0.0,193.19,
3798,2019-04-01,298,2,2,439.91,879.82,43.99,835.83,
3799,2019-04-01,205,5,1,253.78,253.78,12.69,241.09,3
3800,2019-04-02,589,10,1,30.22,30.22,1.51,28.71,3
3801,2019-04-02,26,6,2,351.07,702.14,0.0,702.14,
3802,2019-04-02,581,7,2,281.57,563.14,28.16,534.98,3
3803,2019-04-02,4,10,1,32.15,32.15,1.61,30.54,3
3804,2019-04-03,123,1,2,213.58,427.16,21.36,405.8,
3805,2019-04-03,394,7,2,277.94,555.88,83.38,472.5,3
3806,2019-04-03,327,8,1,186.64,186.64,9.33,177.31,3
3807,2019-04-03,512,9,2,130.73,261.46,0.0,261.46,
3808,2019-04-03,368,8,1,174.67,174.67,8.73,165.94,3
3809,2019-04-04,482,7,2,286.48,572.96,57.3,515.66,
3810,2019-04-05,346,9,2,126.89,253.78,0.0,253.78,
3811,2019-04-05,136,5,2,259.16,518.32,0.0,518.32,
3812,2019-04-06,362,5,2,241.25,482.5,48.25,434.25,
3813,2019-04-07,267,2,1,474.29,474.29,0.0,474.29,
3814,2019-04-07,304,1,1,185.75,185.75,9.29,176.46,3
3815,2019-04-08,542,7,1,324.73,324.73,16.24,308.49,3
3816,2019-04-08,239,6,2,372.44,744.88,0.0,744.88,
3817,2019-04-09,464,1,1,218.33,218.33,10.92,207.41,3
3818,2019-04-09,306,5,2,232.69,465.38,0.0,465.38,
3819,2019-04-10,63,3,1,636.33,636.33,0.0,636.33,
3820,2019-04-10,554,10,1,31.42,31.42,0.0,31.42,
3821,2019-04-10,285,2,1,424.13,424.13,21.21,402.92,3
3822,2019-04-10,444,2,1,479.13,479.13,0.0,479.13,
3823,2019-04-11,590,8,2,166.86,333.72,0.0,333.72,
3824,2019-04-11,569,5,1,230.48,230.48,0.0,230.48,
3825,2019-04-12,540,1,2,191.95,383.9,0.0,383.9,
3826,2019-04-12,363,7,2,315.11,630.22,0.0,630.22,
3827,2019-04-13,15,10,2,28.93,57.86,0.0,57.86,
3828,2019-04-13,587,5,2,258.84,517.68,0.0,517.68,
3829,2019-04-14,562,1,2,185.61,371.22,18.56,352.66,3
3830,2019-04-14,257,5,2,232.36,464.72,0.0,464.72,
3831,2019-04-14,239,2,1,436.84,436.84,0.0,436.84,
3832,2019-04-15,144,6,2,351.44,702.88,0.0,702.88,
3833,2019-04-15,480,4,1,160.33,160.33,16.04,144.29,3
3834,2019-04-16,451,8,2,178.96,357.92,0.0,357.92,
3835,2019-04-16,375,2,2,464.07,928.14,92.81,835.33,
3836,2019-04-17,536,3,1,658.21,658.21,0.0,658.21,
3837,2019-04-17,133,10,2,28.92,57.84,0.0,57.84,
3838,2019-04-17,527,5,1,230.3,230.3,11.52,218.78,3
3839,2019-04-18,226,3,2,765.95,1531.9,0.0,1531.9,
3840,2019-04-19,370,9,1,117.04,117.04,5.85,111.19,3
3841,2019-04-20,471,7,2,320.32,640.64,0.0,640.64,
3842,2019-04-20,102,8,2,168.93,337.86,50.68,287.18,3
3843,2019-04-20,219,2,1,438.44,438.44,0.0,438.44,
3844,2019-04-20,93,8,2,181.47,362.94,18.15,344.79,
3845,2019-04-21,371,6,2,354.42,708.84,0.0,708.84,
3846,2019-04-21,24,7,1,325.67,325.67,0.0,325.67,
3847,2019-04-21,148,4,1,154.61,154.61,7.73,146.88,
3848,2019-04-21,176,4,1,149.15,149.15,7.46,141.69,3
3849,2019-04-22,439,6,2,372.67,745.34,0.0,745.34,
3850,2019-04-22,459,1,1,206.84,206.84,0.0,206.84,
3851,2019-04-23,458,10,2,28.94,57.88,0.0,57.88,
3852,2019-04-23,456,7,2,299.78,599.56,0.0,599.56,
3853,2019-04-23,80,9,2,120.98,241.96,0.0,241.96,
3854,2019-04-24,216,8,1,180.51,180.51,9.03,171.48,3
3855,2019-04-25,506,10,2,27.35,54.7,2.74,51.96,3
3856,2019-04-25,400,3,1,686.7,686.7,0.0,686.7,
3857,2019-04-25,564,9,1,118.64,118.64,5.93,112.71,3
3858,2019-04-25,160,1,2,207.41,414.82,20.74,394.08,3
3859,2019-04-25,409,2,1,421.24,421.24,0.0,421.24,
3860,2019-04-26,29,6,2,366.68,733.36,0.0,733.36,
3861,2019-04-26,103,3,2,759.98,1519.96,0.0,1519.96,
3862,2019-04-26,397,2,1,450.97,450.97,22.55,428.42,
3863,2019-04-27,501,1,2,216.62,433.24,0.0,433.24,
3864,2019-04-27,38,2,1,409.24,409.24,20.46,388.78,3
3865,2019-04-28,151,10,1,30.33,30.33,0.0,30.33,
3866,2019-04-29,237,4,1,143.25,143.25,0.0,143.25,
3867,2019-04-29,448,5,1,255.37,255.37,12.77,242.6,3
3868,2019-04-30,324,1,2,196.83,393.66,0.0,393.66,
3869,2019-04-30,424,9,2,126.79,253.58,0.0,253.58,
3870,2019-04-30,196,6,1,339.8,339.8,0.0,339.8,
3871,2019-04-30,453,4,1,157.19,157.19,0.0,157.19,
3872,2019-04-30,224,2,2,434.06,868.12,43.41,824.71,3
3873,2019-05-01,326,8,2,186.34,372.68,18.63,354.05,
3874,2019-05-01,538,8,2,184.24,368.48,0.0,368.48,
3875,2019-05-02,529,5,1,260.55,260.55,13.03,247.52,3
3876,2019-05-02,377,9,1,120.9,120.9,12.1,108.8,3
3877,2019-05-03,316,8,1,196.24,196.24,0.0,196.24,
3878,2019-05-03,157,4,2,164.33,328.66,0.0,328.66,
3879,2019-05-03,204,7,1,302.15,302.15,15.11,287.04,3
3880,2019-05-04,403,9,1,122.44,122.44,0.0,122.44,
3881,2019-05-04,449,8,2,184.24,368.48,0.0,368.48,
3882,2019-05-04,146,4,2,154.16,308.32,0.0,308.32,
3883,2019-05-05,274,6,1,344.84,344.84,0.0,344.84,
3884,2019-05-05,485,10,1,31.86,31.86,1.59,30.27,
3885,2019-05-06,434,7,2,327.23,654.46,32.72,621.74,3
3886,2019-05-06,224,3,1,715.84,715.84,0.0,715.84,
3887,2019-05-06,519,4,1,161.06,161.06,0.0,161.06,
3888,2019-05-07,375,8,2,187.43,374.86,18.74,356.12,
3889,2019-05-08,240,2,1,450.81,450.81,0.0,450.81,
3890,2019-05-08,214,1,2,185.47,370.94,18.55,352.39,3
3891,2019-05-09,378,5,1,257.13,257.13,12.86,244.27,3
3892,2019-05-09,180,5,2,229.52,459.04,0.0,459.04,
3893,2019-05-10,71,9,1,116.33,116.33,0.0,116.33,
3894,2019-05-10,598,7,2,317.83,635.66,63.57,572.09,
3895,2019-05-10,308,5,1,264.74,264.74,0.0,264.74,
3896,2019-05-11,399,3,2,731.8,1463.6,0.0,1463.6,
3897,2019-05-11,366,9,1,114.8,114.8,17.22,97.58,3
3898,2019-05-11,118,7,1,273.82,273.82,13.69,260.13,
3899,2019-05-11,170,2,2,451.23,902.46,45.12,857.34,
3900,2019-05-12,294,2,1,425.51,425.51,0.0,425.51,
3901,2019-05-12,492,7,1,311.94,311.94,31.19,280.75,
3902,2019-05-12,209,8,1,191.19,191.19,0.0,191.19,
3903,2019-05-12,132,10,1,31.86,31.86,0.0,31.86,
3904,2019-05-12,296,4,2,164.13,328.26,16.41,311.85,3
3905,2019-05-12,156,7,1,327.7,327.7,0.0,327.7,
3906,2019-05-12,31,10,2,31.36,62.72,0.0,62.72,
3907,2019-05-13,192,2,1,455.2,455.2,45.52,409.68,
3908,2019-05-13,127,10,2,31.48,62.96,0.0,62.96,
3909,2019-05-13,80,1,1,185.58,185.58,9.28,176.3,3
3910,2019-05-13,247,5,2,233.69,467.38,23.37,444.01,3
3911,2019-05-14,132,3,1,725.21,725.21,36.26,688.95,3
3912,2019-05-14,558,1,1,182.89,182.89,0.0,182.89,
3913,2019-05-15,434,9,1,113.3,113.3,5.67,107.63,3
3914,2019-05-15,17,2,2,447.69,895.38,44.77,850.61,3
3915,2019-05-16,154,5,2,238.8,477.6,23.88,453.72,3
3916,2019-05-16,28,10,1,27.99,27.99,0.0,27.99,
3917,2019-05-16,65,8,1,172.95,172.95,8.65,164.3,3
3918,2019-05-16,315,3,2,751.6,1503.2,75.16,1428.04,3
3919,2019-05-17,563,7,1,284.78,284.78,14.24,270.54,3
3920,2019-05-17,69,10,1,30.51,30.51,0.0,30.51,
3921,2019-05-17,391,10,1,30.8,30.8,0.0,30.8,
3922,2019-05-18,188,8,1,186.67,186.67,0.0,186.67,
3923,2019-05-19,95,5,1,255.39,255.39,38.31,217.08,3
3924,2019-05-19,184,6,2,339.03,678.06,0.0,678.06,
3925,2019-05-19,278,5,1,271.27,271.27,0.0,271.27,
3926,2019-05-20,493,3,2,655.28,1310.56,65.53,1245.03,3
3927,2019-05-20,1,5,2,248.44,496.88,24.84,472.04,3
3928,2019-05-20,259,6,2,334.32,668.64,0.0,668.64,
3929,2019-05-20,383,8,2,172.53,345.06,17.25,327.81,3
3930,2019-05-20,96,2,1,428.46,428.46,0.0,428.46,
3931,2019-05-22,530,8,2,183.23,366.46,18.32,348.14,3
3932,2019-05-22,9,5,1,225.7,225.7,11.29,214.41,3
3933,2019-05-22,508,7,1,295.5,295.5,14.78,280.72,3
3934,2019-05-23,542,6,1,350.14,350.14,35.01,315.13,
3935,2019-05-23,88,5,2,235.31,470.62,23.53,447.09,
3936,2019-05-24,257,4,2,147.99,295.98,14.8,281.18,3
3937,2019-05-24,107,1,1,199.44,199.44,0.0,199.44,
3938,2019-05-24,100,1,1,204.61,204.61,0.0,204.61,
3939,2019-05-26,434,5,2,231.44,462.88,0.0,462.88,
3940,2019-05-27,417,9,2,123.64,247.28,24.73,222.55,
3941,2019-05-27,203,4,1,162.73,162.73,8.14,154.59,3
3942,2019-05-27,270,3,2,728.94,1457.88,218.68,1239.2,3
3943,2019-05-27,190,4,1,136.63,136.63,0.0,136.63,
3944,2019-05-28,344,6,2,378.7,757.4,75.74,681.66,
3945,2019-05-28,142,3,1,670.36,670.36,67.04,603.32,
3946,2019-05-28,28,7,1,294.53,294.53,44.18,250.35,3
3947,2019-05-28,328,10,1,30.4,30.4,3.04,27.36,
3948,2019-05-28,256,4,1,160.46,160.46,8.02,152.44,3
3949,2019-05-28,140,5,1,226.87,226.87,11.34,215.53,3
3950,2019-05-29,134,3,2,723.08,1446.16,216.93,1229.23,3
3951,2019-05-30,29,2,1,491.48,491.48,0.0,491.48,
3952,2019-05-30,78,2,1,473.23,473.23,23.66,449.57,3
3953,2019-05-30,229,10,1,27.61,27.61,1.38,26.23,3
3954,2019-05-31,186,9,2,117.09,234.18,0.0,234.18,
3955,2019-05-31,163,4,2,156.99,313.98,0.0,313.98,
3956,2019-05-31,422,5,2,241.66,483.32,24.17,459.15,3
3957,2019-05-31,410,5,1,263.63,263.63,0.0,263.63,
3958,2019-05-31,6,3,1,666.92,666.92,0.0,666.92,
3959,2019-05-31,275,3,1,734.36,734.36,0.0,734.36,
3960,2019-06-01,366,4,1,148.12,148.12,0.0,148.12,
3961,2019-06-01,249,5,1,258.09,258.09,0.0,258.09,
3962,2019-06-01,182,10,1,29.83,29.83,0.0,29.83,
3963,2019-06-01,95,6,1,363.19,363.19,0.0,363.19,
3964,2019-06-02,414,6,1,371.99,371.99,18.6,353.39,3
3965,2019-06-02,500,7,2,327.63,655.26,32.76,622.5,3
3966,2019-06-02,524,1,1,204.78,204.78,10.24,194.54,3
3967,2019-06-03,273,8,2,190.18,380.36,19.02,361.34,3
3968,2019-06-03,596,6,2,326.15,652.3,0.0,652.3,
3969,2019-06-03,278,7,2,296.06,592.12,29.61,562.51,3
3970,2019-06-03,214,9,2,121.93,243.86,0.0,243.86,
3971,2019-06-04,131,10,2,30.31,60.62,3.03,57.59,3
3972,2019-06-04,297,4,2,161.32,322.64,0.0,322.64,
3973,2019-06-06,506,10,2,27.9,55.8,8.37,47.43,3
3974,2019-06-06,469,7,1,327.05,327.05,0.0,327.05,
3975,2019-06-07,230,6,1,334.0,334.0,16.7,317.3,3
3976,2019-06-07,562,6,1,350.01,350.01,0.0,350.01,
3977,2019-06-07,27,7,1,317.09,317.09,0.0,317.09,
3978,2019-06-08,304,10,1,29.82,29.82,0.0,29.82,
3979,2019-06-08,560,2,1,442.38,442.38,22.12,420.26,3
3980,2019-06-09,513,2,2,414.14,828.28,0.0,828.28,
3981,2019-06-09,202,8,2,165.18,330.36,0.0,330.36,
3982,2019-06-09,214,8,1,166.71,166.71,8.34,158.37,
3983,2019-06-10,5,2,1,429.65,429.65,0.0,429.65,
3984,2019-06-10,568,1,2,202.24,404.48,40.45,364.03,
3985,2019-06-11,121,3,1,767.09,767.09,38.35,728.74,3
3986,2019-06-11,202,10,1,31.61,31.61,0.0,31.61,
3987,2019-06-11,189,6,1,359.97,359.97,0.0,359.97,
3988,2019-06-12,169,7,2,320.55,641.1,0.0,641.1,
3989,2019-06-12,211,4,1,152.94,152.94,0.0,152.94,
3990,2019-06-12,600,10,2,30.78,61.56,3.08,58.48,3
3991,2019-06-12,587,5,2,250.28,500.56,0.0,500.56,
3992,2019-06-12,113,3,2,719.88,1439.76,71.99,1367.77,3
3993,2019-06-12,300,10,1,29.76,29.76,0.0,29.76,
3994,2019-06-12,27,7,2,310.92,621.84,31.09,590.75,3
3995,2019-06-13,226,10,2,27.67,55.34,8.3,47.04,3
3996,2019-06-13,359,10,2,27.17,54.34,0.0,54.34,
3997,2019-06-13,582,10,1,28.63,28.63,0.0,28.63,
3998,2019-06-13,84,4,2,141.79,283.58,14.18,269.4,3
3999,2019-06-14,488,7,2,319.99,639.98,32.0,607.98,3
4000,2019-06-14,281,9,2,127.07,254.14,0.0,254.14,
4001,2019-06-15,559,5,2,229.43,458.86,22.94,435.92,
4002,2019-06-15,506,10,2,28.3,56.6,5.66,50.94,
4003,2019-06-15,94,2,1,441.04,441.04,0.0,441.04,
4004,2019-06-15,86,1,1,181.9,181.9,0.0,181.9,
4005,2019-06-15,166,1,2,186.02,372.04,0.0,372.04,
4006,2019-06-16,428,2,1,441.38,441.38,22.07,419.31,3
4007,2019-06-16,75,10,1,30.61,30.61,1.53,29.08,3
4008,2019-06-17,206,5,1,250.1,250.1,12.51,237.59,3
4009,2019-06-17,567,5,2,269.41,538.82,26.94,511.88,3
4010,2019-06-17,203,2,1,443.29,443.29,0.0,443.29,
4011,2019-06-18,99,8,2,192.14,384.28,19.21,365.07,3
4012,2019-06-18,557,7,1,273.53,273.53,0.0,273.53,
4013,2019-06-19,89,8,1,166.18,166.18,0.0,166.18,
4014,2019-06-19,101,10,1,31.09,31.09,0.0,31.09,
4015,2019-06-21,139,5,1,270.31,270.31,13.52,256.79,3
4016,2019-06-21,534,9,1,127.27,127.27,12.72,114.55,3
4017,2019-06-21,547,8,2,192.64,385.28,19.26,366.02,3
4018,2019-06-21,497,2,1,474.53,474.53,0.0,474.53,
4019,2019-06-21,488,9,1,116.84,116.84,0.0,116.84,
4020,2019-06-21,193,10,1,27.43,27.43,0.0,27.43,
4021,2019-06-22,39,8,2,172.86,345.72,0.0,345.72,
4022,2019-06-22,389,2,1,475.42,475.42,23.77,451.65,3
4023,2019-06-23,156,2,1,436.35,436.35,21.82,414.53,3
4024,2019-06-23,244,2,2,487.81,975.62,48.78,926.84,3
4025,2019-06-23,444,3,2,684.4,1368.8,68.44,1300.36,3
4026,2019-06-23,353,6,2,326.71,653.42,0.0,653.42,
4027,2019-06-23,509,5,2,269.67,539.34,80.9,458.44,3
4028,2019-06-24,67,8,2,183.01,366.02,0.0,366.02,
4029,2019-06-24,534,9,1,129.96,129.96,6.5,123.46,3
4030,2019-06-24,290,9,1,121.69,121.69,6.08,115.61,3
4031,2019-06-25,60,1,1,194.77,194.77,0.0,194.77,
4032,2019-06-25,349,7,2,297.09,594.18,0.0,594.18,
4033,2019-06-25,214,6,1,340.48,340.48,0.0,340.48,
4034,2019-06-26,189,8,1,184.97,184.97,18.5,166.47,3
4035,2019-06-26,137,6,2,343.36,686.72,68.67,618.05,
4036,2019-06-27,488,1,1,206.53,206.53,30.98,175.55,3
4037,2019-06-27,228,1,1,219.47,219.47,0.0,219.47,
4038,2019-06-27,432,3,1,666.49,666.49,0.0,666.49,
4039,2019-06-28,106,1,1,180.14,180.14,0.0,180.14,
4040,2019-06-28,419,9,1,122.39,122.39,0.0,122.39,
4041,2019-06-28,103,8,1,166.88,166.88,16.69,150.19,
4042,2019-06-30,197,9,2,125.28,250.56,25.06,225.5,3
4043,2019-06-30,147,9,1,111.55,111.55,11.16,100.39,3
4044,2019-06-30,549,5,1,248.55,248.55,0.0,248.55,
4045,2019-06-30,367,10,1,30.55,30.55,1.53,29.02,3
4046,2019-07-01,95,1,1,209.05,209.05,0.0,209.05,
4047,2019-07-02,464,10,1,31.82,31.82,0.0,31.82,
